20,3,100,heuristic,data/problem1.txt,9,0.08674479371438738,101,3.048034191131592
20,3,100,heuristic,data/problem1.txt,9,0.08674479371438738,62,1.7069549560546875
20,3,100,heuristic,data/problem1.txt,9,0.08674479371438738,220,7.143011093139648
20,3,100,heuristic,data/problem1.txt,9,0.08674479371438738,343,9.863041877746582
20,3,100,heuristic,data/problem1.txt,9,0.08674479371438738,141,5.890094757080078
20,3,100,heuristic,data/problem1.txt,9,0.08674479371438738,103,3.0649971961975098
20,3,100,heuristic,data/problem1.txt,9,0.08674479371438738,195,5.489956378936768
20,3,100,heuristic,data/problem1.txt,9,0.08674479371438738,111,3.6369998455047607
20,3,100,heuristic,data/problem1.txt,9,0.08674479371438738,68,2.3820817470550537
20,3,100,heuristic,data/problem1.txt,9,0.08674479371438738,562,18.623721837997437
20,3,100,heuristic,data/problem2.txt,23,0.0762523276618407,128,7.817339181900024
20,3,100,heuristic,data/problem2.txt,23,0.0762523276618407,119,7.959211826324463
20,3,100,heuristic,data/problem2.txt,23,0.07625232766184072,190,14.10196828842163
20,3,100,heuristic,data/problem2.txt,23,0.0762523276618407,148,9.009882926940918
20,3,100,heuristic,data/problem2.txt,23,0.07625232766184072,105,5.315584897994995
20,3,100,heuristic,data/problem2.txt,23,0.07625232766184072,208,10.474011182785034
20,3,100,heuristic,data/problem2.txt,23,0.0762523276618407,135,6.645697355270386
20,3,100,heuristic,data/problem2.txt,23,0.07917152600816185,254,12.686577081680298
20,3,100,heuristic,data/problem2.txt,23,0.07917152600816185,142,6.9211976528167725
20,3,100,heuristic,data/problem2.txt,23,0.07886272582941102,105,5.542966842651367
20,3,100,heuristic,data/problem3.txt,15,0.0,32,1.5150563716888428
20,3,100,heuristic,data/problem3.txt,15,0.0,34,1.4840896129608154
20,3,100,heuristic,data/problem3.txt,15,0.0,41,2.2011053562164307
20,3,100,heuristic,data/problem3.txt,15,0.0,36,1.8681631088256836
20,3,100,heuristic,data/problem3.txt,15,0.0,51,2.3081183433532715
20,3,100,heuristic,data/problem3.txt,15,0.0,46,1.9650530815124512
20,3,100,heuristic,data/problem3.txt,15,0.0,63,2.6179921627044678
20,3,100,heuristic,data/problem3.txt,15,0.0,45,1.8589868545532227
20,3,100,heuristic,data/problem3.txt,15,0.0,46,1.947019100189209
20,3,100,heuristic,data/problem3.txt,15,0.0,33,1.4010467529296875
20,3,100,heuristic,data/problem4.txt,19,0.03579782685092242,248,10.679912090301514
20,3,100,heuristic,data/problem4.txt,19,0.03579782685092242,112,4.841334819793701
20,3,100,heuristic,data/problem4.txt,19,0.03579782685092242,141,6.0129945278167725
20,3,100,heuristic,data/problem4.txt,19,0.03579782685092242,144,6.3711230754852295
20,3,100,heuristic,data/problem4.txt,19,0.04688593449642064,119,5.291044473648071
20,3,100,heuristic,data/problem4.txt,19,0.03579782685092242,109,5.407250165939331
20,3,100,heuristic,data/problem4.txt,19,0.03579782685092242,141,6.011282920837402
20,3,100,heuristic,data/problem4.txt,19,0.03579782685092242,244,10.592180967330933
20,3,100,heuristic,data/problem4.txt,19,0.03579782685092242,193,11.826804637908936
20,3,100,heuristic,data/problem4.txt,19,0.03579782685092242,118,6.165193557739258
20,3,100,heuristic,data/problem5.txt,53,0.14209355172878943,713,76.93015599250793
20,3,100,heuristic,data/problem5.txt,53,0.14405514163541996,681,90.00037002563477
20,3,100,heuristic,data/problem5.txt,53,0.144267668990185,562,58.29098987579346
20,3,100,heuristic,data/problem5.txt,54,0.19024104132278255,246,25.01755952835083
20,3,100,heuristic,data/problem5.txt,53,0.13999950720534685,552,56.439133405685425
20,3,100,heuristic,data/problem5.txt,54,0.16842994396404826,539,53.39976263046265
20,3,100,heuristic,data/problem5.txt,54,0.1687881029843918,378,42.32055115699768
20,3,100,heuristic,data/problem5.txt,53,0.14274272997915147,487,61.478013038635254
20,3,100,heuristic,data/problem5.txt,53,0.16540530043012838,400,49.495394468307495
20,3,100,heuristic,data/problem5.txt,54,0.1684359955794829,528,53.56563377380371
20,3,100,heuristic,data/problem6.txt,85,0.2264219553619159,453,74.8528151512146
20,3,100,heuristic,data/problem6.txt,86,0.24433084138683298,264,40.362587213516235
20,3,100,heuristic,data/problem6.txt,85,0.23426660283967712,310,55.24699425697327
20,3,100,heuristic,data/problem6.txt,84,0.20006714085638877,666,125.58085799217224
20,3,100,heuristic,data/problem6.txt,84,0.20173412330508275,598,99.11134934425354
20,3,100,heuristic,data/problem6.txt,85,0.2209464111797238,289,51.061002016067505
20,3,100,heuristic,data/problem6.txt,85,0.22741548420995594,378,54.79013991355896
20,3,100,heuristic,data/problem6.txt,87,0.2689951884048998,191,31.499390125274658
20,3,100,heuristic,data/problem6.txt,84,0.19493473891532426,568,151.82336044311523
20,3,100,heuristic,data/problem6.txt,84,0.19243909989255675,548,87.5545163154602
20,3,100,heuristic,data/problem7.txt,73,0.2272815832884333,211,30.046996593475342
20,3,100,heuristic,data/problem7.txt,72,0.18928632299848905,268,42.13296937942505
20,3,100,heuristic,data/problem7.txt,72,0.19497010434252626,298,44.51805901527405
20,3,100,heuristic,data/problem7.txt,73,0.22531936591516152,301,45.633474826812744
20,3,100,heuristic,data/problem7.txt,72,0.20346080776444544,444,70.32410740852356
20,3,100,heuristic,data/problem7.txt,72,0.20027079030914313,379,55.47441601753235
20,3,100,heuristic,data/problem7.txt,74,0.23446820088973627,214,34.24023747444153
20,3,100,heuristic,data/problem7.txt,74,0.25441445813789093,184,29.18800187110901
20,3,100,heuristic,data/problem7.txt,72,0.19779950237789268,357,57.578948736190796
20,3,100,heuristic,data/problem7.txt,73,0.23200722231436097,231,28.092334508895874
20,3,100,heuristic,data/problem8.txt,159,0.2755162648167888,231,55.24902582168579
20,3,100,heuristic,data/problem8.txt,157,0.2556444831721375,465,136.53406882286072
20,3,100,heuristic,data/problem8.txt,157,0.2540012756454009,571,163.66125917434692
20,3,100,heuristic,data/problem8.txt,157,0.26236187207991624,379,114.85843205451965
20,3,100,heuristic,data/problem8.txt,160,0.2819562100954943,261,68.77880620956421
20,3,100,heuristic,data/problem8.txt,157,0.25116898457461034,519,166.0609691143036
20,3,100,heuristic,data/problem8.txt,157,0.2523600179086287,517,143.22335505485535
20,3,100,heuristic,data/problem8.txt,156,0.24492351592300157,467,120.47433924674988
20,3,100,heuristic,data/problem8.txt,159,0.2648423104973165,263,62.42331600189209
20,3,100,heuristic,data/problem8.txt,158,0.2586433425222812,429,111.71620202064514
20,3,100,heuristic,data/problem9.txt,165,0.2672774881387749,433,110.79157567024231
20,3,100,heuristic,data/problem9.txt,165,0.2641353314852952,397,91.52934885025024
20,3,100,heuristic,data/problem9.txt,165,0.2472086845698874,622,154.91827869415283
20,3,100,heuristic,data/problem9.txt,165,0.2651823559683032,370,78.38052725791931
20,3,100,heuristic,data/problem9.txt,167,0.2797927961754022,311,63.99906635284424
20,3,100,heuristic,data/problem9.txt,163,0.2412345868860454,688,156.33806920051575
20,3,100,heuristic,data/problem9.txt,164,0.25337266897476085,545,149.31896471977234
20,3,100,heuristic,data/problem9.txt,166,0.26616909292902435,337,93.69577169418335
20,3,100,heuristic,data/problem9.txt,165,0.25515037061243667,589,145.58326601982117
20,3,100,heuristic,data/problem9.txt,165,0.25066714734082124,579,134.82976412773132
20,3,100,heuristic,data/problem10.txt,243,0.29244002537768427,247,91.65649151802063
20,3,100,heuristic,data/problem10.txt,238,0.261063220938934,884,295.72041726112366
20,3,100,heuristic,data/problem10.txt,240,0.2764948158461453,649,221.64713430404663
20,3,100,heuristic,data/problem10.txt,237,0.24680480619960224,647,208.2841727733612
20,3,100,heuristic,data/problem10.txt,243,0.29766426504224247,342,92.89116668701172
20,3,100,heuristic,data/problem10.txt,239,0.2687691408096721,689,185.50820779800415
20,3,100,heuristic,data/problem10.txt,242,0.2857432097079629,429,123.26272106170654
20,3,100,heuristic,data/problem10.txt,240,0.2740366178507049,449,121.19864678382874
20,3,100,heuristic,data/problem10.txt,238,0.26319195001343376,763,213.92405819892883
20,3,100,heuristic,data/problem10.txt,238,0.2529402076891739,808,216.12905645370483
20,3,100,heuristic,data/problem1.txt,9,0.08674479371438738,61,1.4189684391021729
20,3,100,heuristic,data/problem1.txt,9,0.08674479371438738,61,1.4280190467834473
20,3,100,heuristic,data/problem1.txt,9,0.08674479371438738,68,1.4429993629455566
20,3,100,heuristic,data/problem1.txt,9,0.08674479371438738,190,4.168042182922363
20,3,100,heuristic,data/problem1.txt,9,0.08674479371438738,333,8.805974960327148
20,3,100,heuristic,data/problem1.txt,9,0.08674479371438738,132,4.63405442237854
20,3,100,heuristic,data/problem1.txt,9,0.08674479371438738,117,3.382004737854004
